Tspan6	6.94948173561795e-05
Tnmd	0.00333201983532165
Dpm1	0.000325591508290098
Scyl3	-2.20014281781832e-05
BC055324	0.00113934841851596
Fuca2	0.000298679325107947
Gclc	0.000908799755439609
Nfya	-8.75841301381129e-05
Stpg1	0.000423954457218585
Nipal3	-0.000328083389326734
Las1l	0.000718093283542266
Enpp4	0.000330060534579385
Sema3f	-0.000353315988779983
Cftr	0.000397302429001156
Ankib1	0.000317199771415156
Cyp51	0.000805921771852364
Krit1	9.21978459257087e-05
Rad52	-0.000286381052580658
Bad	-0.000948023786037397
Lap3	0.000525179292020292
NA	-0.0021474549065947
Hs3st1	-0.00132984129359496
Mad1l1	-0.000276690471822852
Lasp1	-0.000613423608310372
Snx11	0.000516420801247202
Tmem176a	0.0019787926099932
M6pr	0.000811095618362123
Klhl13	0.000894819369057211
Ica1	0.00162249027047873
Dbndd1	0.0013651204296886
Als2	2.70337930269642e-05
Cflar	-0.00166926214653532
Tfpi	-0.00225167298130444
Ndufaf7	0.00132289316972926
Rbm5	-0.001023792129595
Mtmr7	0.00163538771476899
Slc7a2	0.000429206612599911
Arf5	-0.000466726604498122
Sarm1	-6.33175208888515e-05
Poldip2	4.71813424782012e-05
Plxnd1	-0.000829825240522754
Ak2	8.96436007780913e-05
Fkbp4	0.000926329615741687
Kdm1a	-0.00462408306981925
Rbm6	-8.19610695090389e-05
Camkk1	0.00115681274417995
Recql	0.000325816796725043
Hspb6	-0.000963425426208041
Arhgap33	-0.000393001204758636
Ndufab1	0.000323068392591401
Zmynd10	-0.0022767485365695
Arx	-0.00371057356420665
Slc25a13	0.000321999511417479
St7	0.000444627189395172
Cdc27	-0.000102706192547327
Calcr	-0.000239089524781019
Hccs	0.000615002410940815
Dvl2	-0.000361251377339525
Prss22	-0.00128812684031035
Upf1	4.64609481144699e-05
Skap2	-0.0003351507736062
Slc25a5	0.000528133559122649
Polr2j	0.000152874204145347
Dhx33	0.00141402089916942
Meox1	-0.00388085995409845
Thsd7a	-0.00106083401717226
Lig3	0.000401543329412876
Rpap3	0.00030314898018062
Acsm3	0.00107890313563637
Ciapin1	0.000154414344812432
Fam214b	-0.00169849487545277
Copz2	-0.00543646091913844
Prkar2b	0.00150097393873373
Msl3	-0.000534854549621868
Crebbp	-6.02676310346638e-05
Mpo	0.00153645671810853
Gcfc2	0.000146465952582004
Wdr54	-0.000234455970017902
Crot	-0.000764707449257405
Kmt2e	-0.000344795520654955
Rhbdd2	-0.00100219457566673
Sox8	3.53363293789996e-05
Ibtk	-0.00039746041790671
Mycbp2	0.000455733226312091
Fbxl3	-0.000645907275104555
Pdk2	-0.000406701152975416
Itga3	-0.000712665248599502
Zfx	6.40081100826996e-05
Lamp2	-0.000550183858472381
Itga2b	0.00113992666185083
Gde1	-2.48851490452065e-05
Crlf1	3.08312254018022e-06
Osbpl7	-0.000507299977421859
Tmem98	-0.00113205311361381
Ybx2	0.00232531380799371
Abcc8	0.00376162662440284
Tmem132a	-0.00051078142988374
Ap2b1	-0.00024229235421035
Tac1	0.000222636323462519
Zfp263	4.16532353627774e-05
Cx3cl1	0.000277001858764839
Spata20	-0.000718836653635434
Cacna1g	0.000283580158037559
Tnfrsf12a	-0.000707632304030893
Map3k9	0.000662902715805953
Rala	0.000475912647873781
Baiap2l1	0.0004092940870077
Kdm7a	-0.00015725773230242
Etv1	0.00195546017728805
Agk	0.00030304100070839
Phtf2	-0.000170513999315935
Ccl26	0.00805087598211672
Farp2	-0.000241229683467795
Ush1c	0.000345531196505492
Ggct	0.00121254349606661
Dbf4	0.001213689979309
Ifrd1	4.58621826428981e-05
Cox10	0.000879368799085317
Gtf2ird1	-0.00043770106294542
Paf1	-0.000169716525677451
Vps41	-0.00016957353592849
Arhgap44	0.000914782952949853
Elac2	0.000642396497952745
Adipor2	-0.000131239303395197
Cdkl3	-0.000351701673703415
Mark4	-0.000472925164172734
Prom1	0.00101381183907162
Ccdc124	-8.68522903612968e-05
Pafah1b1	-0.000329493806158624
Nos2	-0.00082556134972168
2610507B11Rik	0.000108946323024694
Gas7	-0.00162306269585318
Trappc6a	0.000168237861243116
Matk	0.00301409488898327
Scn4a	0.00249124943179868
St7l	-0.000482287277765423
Pax6	-0.0048515861018963
Rpusd1	0.00061373008735053
Rhbdf1	-0.000977717917649213
Luc7l	-6.41656468202437e-05
Cacna2d2	0.00152181726245795
Baiap3	-0.00106647972545566
Tsr3	-7.80696823947922e-05
Pigq	-0.000661710995165385
Tead3	-0.000872468286107583
Dnajc11	0.000684480718550503
Mylip	0.000874526462616931
Psmb1	5.04159596460102e-05
Syn1	0.00204761099194929
Jarid2	0.00198375791485396
Cdkl5	0.000624080867540898
Camk1g	0.000629646189570227
Nadk	0.000268360655996137
Tfap2b	-0.00308400547119939
Cyth3	-0.000202798007073231
Adam22	0.00175307398767346
Sypl	-3.66372102510008e-05
Cyb561	0.000338425321103733
Spag9	-0.000724398185541091
Celsr3	0.000483045910741133
Aass	0.00320852947296069
Plekhg6	0.00111222351997848
Ss18l2	0.00131429813683317
Mpnd	-1.77359573139195e-05
Mgst1	0.00178498293214025
Cry1	-0.000345412875417738
Nfix	-0.00134459495478353
St3gal1	-0.00168206747195999
Mmp25	0.00318569542169657
Pkd1	-0.000311228002907779
Mapk8ip2	0.000385363969024192
Med24	-9.06224655640596e-05
Rhobtb2	-0.000631326650616335
Heatr5b	-0.000109077416494191
Sec62	-0.000167224141289231
Rps20	-0.000166847908738312
Csde1	6.39393421803325e-05
Ube3c	0.000184821309175271
Rev3l	-0.0010388394114797
Fam76a	0.000596253614737694
Pomt2	-0.000479673770189613
Vta1	0.000273571270175641
Mlxipl	0.00209230382176383
Baz1b	0.000217068216590871
Ranbp9	-0.000407713934932014
Sprtn	0.00013457830554848
Dyrk4	-0.000720141253884634
Zfp207	0.000314804689634624
Uqcrc1	-6.24499822972526e-05
Stard3nl	-0.000456991470476236
Cd9	0.00149818836586303
Ncapd2	0.00046097157922134
Iffo1	-0.000142672460361949
Gipr	-0.00213949033772129
Phf7	0.000427347538610817
Nisch	-0.000543417477687083
Fuz	0.000355458438841023
Ids	-0.000988292464708648
Try4	0.000247664145772187
Cd4	0.00198807851857064
Lrrc23	-0.00132454936702229
Scmh1	-0.000442818011409334
Fyn	-0.000255825581687308
Hivep2	0.000252394584976418
Fmo1	-0.000966404193427917
Lypla2	0.000472159410322539
Clcn6	0.000301230307757157
Mrc2	-0.00298125728907367
Tspan9	-0.000772509738444095
Btbd7	0.000134006786976248
Apba3	6.56229009229961e-05
Mks1	-0.000311041243171407
Abhd5	0.000648086721624229
Akap8l	-0.000304483703675971
Mbtd1	0.000994558581997675
Utp18	0.000959266228455131
Rnf216	-0.000561587745243594
Ttc19	0.000561955562837619
Ptbp1	7.6992527558472e-05
Dpf1	0.0014096220378624
Syt7	0.00127219745663452
Lars2	0.00105819697436153
Pik3c2a	0.000475091416719781
Plaur	-0.000717961135476769
Anln	0.000259811578999535
Wiz	-0.000215238331673782
Rabgap1	-0.000170858591401471
Dcn	-0.00487345627789542
Qpctl	0.000676465171660433
Ppp5c	0.000316412621229136
Cep68	0.000762278749829834
Map4k3	0.000305892258362955
Tmem159	0.00087696109515339
Gabra3	0.00253061363187773
Brca1	0.000747460539021992
Ercc1	-0.000611878158005629
Mbtps2	-0.000311236714488284
Prickle3	0.000449368898465489
Extl3	0.000269986176415602
Elovl5	0.000539120324478837
Kdm5d	-0.000206725381944601
Calcoco1	-0.00135917313726952
Ubr7	0.000487422208722045
Map4k5	-0.000301825397305138
Ehd3	-0.000373008288985714
Psmc4	0.000387515979360823
Man2b2	-0.000945382109280235
Cldn11	-0.00137873262617695
Slc25a39	0.000572961576164246
Mvp	-0.00121840896104689
Nub1	-0.000137848537330427
Pgm3	-0.000849229001334122
Rwdd2a	-0.000600876614610839
Clk1	-0.000904231766954682
Polr3b	0.00056518428792394
Angel1	0.00026340619681543
Rnf14	-0.000941554205024744
Dnase1l1	-0.000580571170792559
Ddx11	0.00106577895635708
Hebp1	0.000738603112904301
Gprc5a	-0.00269202512917897
Tacc3	0.000790314596933677
Ufl1	-0.000536862152009436
Pola2	0.000450305361877014
Zc3h3	0.000202737255191214
Capn1	7.46984389190586e-05
Mdh1	0.000777959114946277
Slc30a9	0.000289211729204032
Mtmr11	-0.000277772392054961
Cox15	3.89749406718435e-05
Ccdc88c	0.000632228171812483
Yaf2	-0.00262938985416195
Zmynd11	-0.000629860028971336
Dpep1	0.000281125405406231
Bid	0.000722204940637274
Matr3	0.000437008826150234
Xylt2	1.8549445127923e-05
Stmn4	-0.00283232362415965
Nudcd3	-0.000218073319041351
Isl1	-0.00467308197791618
Chdh	0.00111526665004471
Glt8d1	-0.000603729513779271
Atp2c1	-0.000288671687776376
Igf1	-0.00195449773705739
Slc38a5	0.00161185277427726
Ralbp1	0.000215225794305941
Rufy3	-0.00061682449178963
Cntn1	0.00200073780552299
Wwtr1	-0.000832350709056678
Agps	0.000429308666100379
C330007P06Rik	0.000589249460709627
Atp1a2	0.00202116611687973
Ttc27	0.00114874304651081
Phldb1	0.00032173784124797
Cyp24a1	-0.00283250030805948
Prdm11	6.13569440817114e-05
Syt13	0.00133483989456468
Snai2	-0.00350953390318102
Cd74	0.00108085192514358
Hgf	-0.000828202876447234
Zranb1	-0.000186450892436392
Ncdn	0.000815914785708542
Zfp64	0.000559427985744814
Mnat1	0.000326940172684596
Samd4	-0.00119396978805001
Plekhb1	-2.408849318779e-05
Serpinb1a	-3.78313026966197e-05
Spast	0.000277218303896194
